readability,read_grade,compound,neg,neu,pos,readability_text,read_grade_text,compound_text,neg_text,neu_text,pos_text,punctuation_title,punctuation_text,count_text,count_title,punctuation_ratio_text,punctuation_ratio_title,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,class
68.77,6.4,0.0772,0.228,0.46799999999999997,0.304,22.49,24.2,0.3142,0.09,0.8029999999999999,0.107,0,59,288,11,0.2048611111111111,0.0,-0.3996825814247131,0.038790807127952576,-2.6160521507263184,-4.435415744781494,-3.922186851501465,-1.0092308521270752,1.5378408432006836,-1.5292075872421265,-1.367039680480957,6.144684791564941,-0.5454056262969971,5.151305675506592,0.5816522836685181,-2.0470001697540283,4.018131732940674,4.922624111175537,1.0616451501846311,3.305226802825928,-1.8871442079544067,1.0558234453201294,fake
49.82,9.5,-0.6908,0.341,0.659,0.0,28.17,22.0,-0.887,0.079,0.888,0.033,2,46,204,13,0.2254901960784313,0.15384615384615385,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,fake
51.85,8.8,0.0289,0.175,0.561,0.264,-13.9,36.1,0.9965,0.039,0.826,0.135,2,110,680,11,0.16176470588235295,0.18181818181818185,1.0929847955703735,5.0588650703430185,-3.187013864517212,-1.099862813949585,-1.675974726676941,-3.3307709693908687,2.799360752105713,-2.688563823699951,2.3095462322235107,0.3845361173152924,1.3947709798812866,1.4592249393463137,3.2833287715911865,0.5181804299354553,3.851902723312378,0.33138129115104675,0.7682980895042419,-0.3826454281806946,-0.933430552482605,-0.17837072908878324,fake
106.67,0.1,0.5859,0.0,0.612,0.38799999999999996,64.51,8.0,0.9804,0.0,0.8340000000000001,0.166,1,31,167,7,0.18562874251497005,0.14285714285714285,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,fake
78.25,4.8,0.4404,0.0,0.7559999999999999,0.244,28.44,19.8,0.8343,0.06,0.867,0.073,0,110,763,10,0.14416775884665792,0.0,1.0929847955703735,5.0588650703430185,-3.187013864517212,-1.099862813949585,-1.675974726676941,-3.3307709693908687,2.799360752105713,-2.688563823699951,2.3095462322235107,0.3845361173152924,1.3947709798812866,1.4592249393463137,3.2833287715911865,0.5181804299354553,3.851902723312378,0.33138129115104675,0.7682980895042419,-0.3826454281806946,-0.933430552482605,-0.17837072908878324,fake
58.28,8.4,-0.6124,0.33,0.568,0.102,55.1,13.7,-0.9948,0.15,0.77,0.08,0,77,657,13,0.1171993911719939,0.0,-0.8732942938804626,1.4130346775054932,-4.002418041229248,-2.8886075019836426,-0.329133540391922,-5.6447062492370605,0.19161029160022736,-4.478015422821045,-0.4211424291133881,1.3760004043579102,-1.2226842641830444,0.8898463845252991,0.6240357756614685,-3.6360156536102295,0.4071282744407654,0.05863612517714501,6.3784589767456055,5.01243782043457,-2.7291126251220703,-2.222916841506958,fake
63.36,6.4,0.0,0.0,1.0,0.0,41.97,16.7,-0.8444,0.114,0.763,0.122,0,111,600,8,0.185,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,fake
57.27,8.8,0.0,0.0,1.0,0.0,16.67,24.4,0.9904,0.065,0.799,0.136,1,91,597,14,0.152428810720268,0.07142857142857142,-0.9059928059577942,-0.2667195796966553,-1.869326114654541,-1.3980857133865356,-0.7836892604827881,-1.8978575468063357,-0.21826903522014615,-0.7203141450881958,-1.7697135210037231,-1.0904766321182249,2.8981304168701167,0.3838014602661133,2.6852197647094727,1.6865837574005127,5.880551338195801,-0.7190836071968079,-2.1305410861968994,-0.3041969239711761,1.3989851474761963,0.08076420426368712,fake
206.84,-15.7,0.0,0.0,0.0,0.0,32.47,22.4,0.8032,0.055,0.875,0.071,0,58,441,1,0.13151927437641722,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,fake
78.75,4.6,-0.6124,0.22699999999999998,0.773,0.0,56.89,11.0,0.9984,0.046,0.8079999999999999,0.146,1,103,833,19,0.12364945978391355,0.05263157894736842,1.0929847955703735,5.0588650703430185,-3.187013864517212,-1.099862813949585,-1.675974726676941,-3.3307709693908687,2.799360752105713,-2.688563823699951,2.3095462322235107,0.3845361173152924,1.3947709798812866,1.4592249393463137,3.2833287715911865,0.5181804299354553,3.851902723312378,0.33138129115104675,0.7682980895042419,-0.3826454281806946,-0.933430552482605,-0.17837072908878324,fake
102.61,1.7,0.0,0.0,1.0,0.0,-30.1,44.4,0.9965,0.039,0.809,0.152,2,90,542,11,0.16605166051660514,0.18181818181818185,-0.9059928059577942,-0.2667195796966553,-1.869326114654541,-1.3980857133865356,-0.7836892604827881,-1.8978575468063357,-0.21826903522014615,-0.7203141450881958,-1.7697135210037231,-1.0904766321182249,2.8981304168701167,0.3838014602661133,2.6852197647094727,1.6865837574005127,5.880551338195801,-0.7190836071968079,-2.1305410861968994,-0.3041969239711761,1.3989851474761963,0.08076420426368712,fake
42.38,10.3,-0.5574,0.265,0.735,0.0,64.75,10.0,0.9995,0.035,0.785,0.18,3,125,1004,14,0.12450199203187252,0.21428571428571427,-0.430099219083786,0.8980408906936646,-2.734102487564087,-3.4500823020935063,4.932220458984375,2.2048585414886475,0.32184118032455444,1.9748070240020752,-0.7983117103576659,-0.11092785000801086,0.3323713839054108,-1.9689487218856807,-1.6907148361206057,-0.3910886347293854,0.4514048397541046,-1.0058126449584959,1.0940436124801636,-0.9470890760421752,4.6504807472229,-2.2074999809265137,fake
46.44,8.8,0.0,0.0,1.0,0.0,-60.47,31.2,-0.8921,0.046,0.935,0.019,0,499,352,8,1.4176136363636365,0.0,1.2395635843276978,1.5379239320755005,-0.7341949343681335,0.040859103202819824,2.0431463718414307,0.05829813331365585,1.0771660804748535,-0.2623230814933777,-1.0597449541091921,-0.6750636100769043,-3.728014230728149,-2.7334790229797363,-0.06967932730913162,0.579104483127594,1.448784351348877,1.6702910661697388,1.154676914215088,1.635078191757202,0.3295391201972961,1.5819664001464844,fake
50.5,7.2,0.0,0.0,1.0,0.0,52.12,12.8,0.5399,0.0,0.973,0.027000000000000003,3,21,137,8,0.15328467153284672,0.375,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,fake
117.16,-1.9,0.6124,0.0,0.375,0.625,67.08,9.1,0.9982,0.044000000000000004,0.8009999999999999,0.155,0,78,863,5,0.09038238702201623,0.0,0.10006406158208847,0.05485107004642487,-0.08606249839067459,-0.01563581265509129,0.13245823979377747,-0.007833939976990223,0.18397390842437744,0.12114670127630235,-0.06784748286008835,0.02982185781002045,-0.09178214520215988,-0.009261267259716988,0.030837494879961014,-0.06361029297113419,0.08429523557424545,-0.08763563632965088,-0.10974226146936417,0.10865148901939392,0.0983988419175148,0.03969031944870949,fake
69.79,6.0,-0.29600000000000004,0.196,0.804,0.0,56.12,13.3,0.9991,0.063,0.818,0.11900000000000001,0,308,2008,10,0.15338645418326693,0.0,0.2689588963985443,-1.399738907814026,-5.324791431427002,-2.498380184173584,-1.3450642824172974,2.573465585708618,-1.4410394430160522,2.3853790760040283,0.3894696235656738,3.8338434696197514,-2.974534749984741,2.7370798587799072,-1.3858367204666138,0.28741857409477234,2.0314595699310303,1.796288251876831,-0.2734568417072296,-1.5724849700927734,-0.7271594405174255,0.34070199728012085,fake
206.84,-15.7,0.0,0.0,0.0,0.0,-54.05,53.6,0.8225,0.009000000000000001,0.925,0.066,0,13,138,1,0.09420289855072464,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,fake
99.57,2.9,-0.2732,0.272,0.564,0.16399999999999998,62.17,8.9,-0.6597,0.14800000000000002,0.852,0.0,0,5,36,14,0.1388888888888889,0.0,2.4690499305725098,2.8304243087768555,-0.8289771080017091,0.5554947257041931,-0.396151214838028,-3.39276123046875,4.4381866455078125,1.1414045095443726,2.171108722686768,0.7351307272911072,-1.3068147897720337,0.4107935428619385,1.0386394262313845,-0.15673381090164185,2.714619874954224,-0.1000208929181099,-1.3782625198364258,-0.0063836341723799706,-1.1724374294281006,-0.33373260498046875,fake
206.84,-15.7,0.0,0.0,0.0,0.0,57.95,12.6,-0.29600000000000004,0.068,0.8809999999999999,0.051,0,14,120,1,0.11666666666666667,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,fake
63.36,6.4,0.0,0.0,1.0,0.0,50.23,15.6,-0.9734,0.11599999999999999,0.7979999999999999,0.087,1,38,564,8,0.0673758865248227,0.125,0.028705438598990437,0.03077198565006256,0.017246659845113754,-0.00030805548885837203,0.05884678289294242,0.07914308458566666,0.060307417064905174,-0.052187137305736535,-0.0040770526975393295,0.032244067639112466,-0.11481010913848876,-0.10195883363485336,-0.02850858680903912,-0.010342254303395748,0.1674296408891678,-0.010419770143926144,-0.032070931047201164,0.10711198300123216,0.0053193215280771255,0.06767760217189789,fake
58.28,8.4,0.0,0.0,1.0,0.0,6.62,28.2,-0.8926,0.057999999999999996,0.9109999999999999,0.032,0,59,448,13,0.13169642857142858,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,fake
206.84,-15.7,0.0,0.0,0.0,0.0,48.54,12.1,-0.4404,0.038,0.935,0.026000000000000002,0,24,158,1,0.1518987341772152,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,fake
74.19,6.4,0.0,0.0,1.0,0.0,63.43,10.5,-0.7627,0.03,0.946,0.023,3,123,1046,14,0.11759082217973232,0.21428571428571427,-1.222933650016785,3.727239847183228,-0.8444196581840515,-6.101644992828369,1.7452223300933838,5.085771560668945,4.917677879333496,-1.5357046127319336,-2.237689256668091,3.201201677322388,2.204580545425415,2.490671157836914,-2.0679764747619633,-1.0655620098114014,1.814749836921692,2.9116315841674805,2.859931230545044,3.450323820114136,1.886269211769104,-2.0744423866271973,fake
206.84,-15.7,0.0,0.0,0.0,0.0,2.46,29.8,-0.8798,0.099,0.873,0.027000000000000003,0,54,140,1,0.3857142857142857,0.0,-1.779763102531433,3.6181151866912837,-1.4974595308303833,-0.6775612831115723,-1.7891312837600708,1.2727864980697632,1.6961829662322998,0.4213594496250153,4.54443359375,3.691610097885132,-0.0921386182308197,1.7241867780685425,0.0249074324965477,-0.03255661204457283,2.039041042327881,-5.652144908905028,-2.627584457397461,-2.6387383937835693,-0.08910790830850601,0.5863816142082214,fake
206.84,-15.7,0.0,0.0,0.0,0.0,2.79,25.5,-0.8757,0.11900000000000001,0.843,0.038,0,9,102,1,0.08823529411764706,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,fake
79.26,4.4,-0.6486,0.469,0.531,0.0,76.25,7.7,-0.7953,0.122,0.836,0.042,0,13,85,9,0.15294117647058825,0.0,0.05740157514810563,-0.012714951299130915,-0.038658525794744485,0.020666850730776787,0.000602603773586452,-0.002312169410288334,0.016157077625393867,-0.03684955090284348,-0.05872071534395217,-0.013194057159125805,-0.08174601942300798,-0.0735408142209053,-0.0002944112638942897,0.0033890053164213896,0.10566990077495576,-0.01793731190264225,-0.00044370838440954685,0.0307500958442688,-0.012824500910937786,0.06589896231889725,fake
115.13,-1.2,-0.5994,0.494,0.506,0.0,206.84,-15.7,0.0,0.0,0.0,0.0,2,0,2,7,0.0,0.2857142857142857,0.05740157514810563,-0.012714951299130915,-0.038658525794744485,0.020666850730776787,0.000602603773586452,-0.002312169410288334,0.016157077625393867,-0.03684955090284348,-0.05872071534395217,-0.013194057159125805,-0.08174601942300798,-0.0735408142209053,-0.0002944112638942897,0.0033890053164213896,0.10566990077495576,-0.01793731190264225,-0.00044370838440954685,0.0307500958442688,-0.012824500910937786,0.06589896231889725,fake
206.84,-15.7,0.0,0.0,0.0,0.0,36.63,14.6,0.2006,0.044000000000000004,0.905,0.051,0,15,104,1,0.14423076923076922,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,fake
69.79,6.0,-0.4939,0.262,0.738,0.0,22.76,22.0,-0.7351,0.166,0.784,0.05,1,3,49,10,0.061224489795918366,0.1,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,fake
64.71,8.0,0.0258,0.0,0.922,0.078,51.01,13.2,-0.9161,0.094,0.863,0.043,0,45,314,15,0.14331210191082802,0.0,-0.3108896911144257,-1.014942646026611,-2.080018281936645,-4.052058219909668,1.8336646556854248,2.021637439727783,3.4494223594665527,-1.898803114891052,-0.2855950891971588,4.888972282409668,-1.9936586618423464,-3.825711727142334,-3.0055162906646733,1.9287711381912231,-1.2916758060455322,-2.009665012359619,-0.40334990620613104,-5.623406410217285,7.578746795654298,0.6052799224853516,fake
-6.7,14.7,0.0,0.0,1.0,0.0,83.32,2.9,0.0,0.0,1.0,0.0,0,1,5,2,0.2,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,fake
78.25,4.8,0.0,0.0,1.0,0.0,-23.1,41.7,0.9214,0.094,0.7759999999999999,0.13,1,20,203,10,0.09852216748768472,0.1,1.0929847955703735,5.0588650703430185,-3.187013864517212,-1.099862813949585,-1.675974726676941,-3.3307709693908687,2.799360752105713,-2.688563823699951,2.3095462322235107,0.3845361173152924,1.3947709798812866,1.4592249393463137,3.2833287715911865,0.5181804299354553,3.851902723312378,0.33138129115104675,0.7682980895042419,-0.3826454281806946,-0.933430552482605,-0.17837072908878324,fake
22.07,11.9,0.0,0.0,1.0,0.0,29.62,17.3,0.9814,0.044000000000000004,0.878,0.078,2,119,829,7,0.14354644149577805,0.2857142857142857,-1.4719054698944092,3.9031851291656494,0.7138065099716187,-2.7514781951904297,1.507153868675232,0.6605969071388245,1.414691686630249,-4.2144484519958505,0.26594215631484985,1.2039278745651243,-0.9696828722953796,1.9211252927780151,0.8623741865158081,-2.2502012252807617,-1.449496507644653,2.094672679901123,-2.75147557258606,2.489277601242065,-0.7969846725463867,1.5779402256011963,fake
5.15,14.3,0.0,0.0,1.0,0.0,54.76,11.8,0.9984,0.105,0.728,0.16699999999999998,1,196,1514,7,0.12945838837516513,0.14285714285714285,2.2169508934021,0.5872946381568909,-0.4852952659130096,-0.14011918008327484,-0.5216757655143738,2.317819118499756,1.3246259689331057,1.3362064361572266,1.109907865524292,1.5686068534851074,1.9798760414123533,0.06561745703220367,0.80318284034729,-1.1082745790481567,1.9202527999877932,0.9791070818901062,-1.0410107374191284,1.0540647506713867,-1.3775837421417236,-0.3259952068328857,fake
206.84,-15.7,0.0,0.0,0.0,0.0,47.8,16.5,0.9928,0.047,0.8009999999999999,0.151,0,70,399,1,0.17543859649122806,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,fake
69.11,8.3,0.4939,0.0,0.833,0.16699999999999998,28.55,26.0,0.9944,0.059000000000000004,0.752,0.18899999999999997,1,37,405,19,0.09135802469135802,0.05263157894736842,-0.9059928059577942,-0.2667195796966553,-1.869326114654541,-1.3980857133865356,-0.7836892604827881,-1.8978575468063357,-0.21826903522014615,-0.7203141450881958,-1.7697135210037231,-1.0904766321182249,2.8981304168701167,0.3838014602661133,2.6852197647094727,1.6865837574005127,5.880551338195801,-0.7190836071968079,-2.1305410861968994,-0.3041969239711761,1.3989851474761963,0.08076420426368712,fake
77.57,7.2,0.5574,0.0,0.833,0.16699999999999998,54.76,11.8,-0.9982,0.134,0.755,0.11,1,382,2756,19,0.1386066763425254,0.05263157894736842,-1.5109124183654783,6.657303333282472,-2.3528850078582764,-2.3480374813079834,-1.6127657890319824,-6.091111183166504,1.3584541082382202,1.1167840957641602,3.2385103702545166,1.721092700958252,2.21479606628418,-2.111884593963623,4.551051139831543,1.1912555694580078,5.776405334472656,0.6537701487541199,0.2832457721233368,-0.9262657165527344,1.0622509717941284,0.30215421319007874,fake
63.36,6.4,0.0,0.0,1.0,0.0,49.79,13.7,0.9302,0.045,0.858,0.09699999999999999,1,77,328,16,0.2347560975609756,0.0625,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,fake
95.17,2.5,0.0,0.0,1.0,0.0,-91.23,72.0,-0.997,0.08800000000000001,0.8859999999999999,0.026000000000000002,0,263,1027,10,0.2560856864654333,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,fake
8.2,13.1,0.0,0.0,1.0,0.0,31.99,18.5,0.9988,0.094,0.779,0.127,0,427,3429,4,0.12452610090405368,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,fake
-8.73,15.5,0.0,0.0,1.0,0.0,-6.69,33.3,-0.5994,0.048,0.9520000000000001,0.0,2,12,78,4,0.15384615384615385,0.5,2.4690499305725098,2.8304243087768555,-0.8289771080017091,0.5554947257041931,-0.396151214838028,-3.39276123046875,4.4381866455078125,1.1414045095443726,2.171108722686768,0.7351307272911072,-1.3068147897720337,0.4107935428619385,1.0386394262313845,-0.15673381090164185,2.714619874954224,-0.1000208929181099,-1.3782625198364258,-0.0063836341723799706,-1.1724374294281006,-0.33373260498046875,fake
38.66,13.8,-0.2263,0.174,0.7170000000000001,0.109,53.21,10.3,0.9281,0.055999999999999994,0.879,0.065,4,231,1322,26,0.17473524962178516,0.15384615384615385,1.5604259967803955,-0.7906169295310974,-1.1330541372299194,-1.0653051137924194,-0.8191365003585815,2.1914947032928467,0.7488726377487183,-1.5018469095230105,0.378515362739563,0.7829553484916687,-1.561592936515808,0.8759378790855408,-1.0896241664886477,-0.16289211809635162,1.7449078559875488,0.09737510979175568,0.08141255378723145,-0.0617423988878727,-1.7272716760635376,-2.240018367767334,fake
50.84,9.2,0.0,0.0,1.0,0.0,17.41,26.1,0.9902,0.015,0.9129999999999999,0.07200000000000001,2,90,740,13,0.12162162162162166,0.15384615384615385,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,fake
117.16,-1.9,0.0,0.0,1.0,0.0,52.33,12.7,-0.9844,0.16399999999999998,0.679,0.157,2,230,1099,5,0.20928116469517746,0.4,-4.217517375946045,-1.5546457767486572,2.627105236053467,1.3670663833618164,-3.6479370594024663,0.4015697240829468,-4.881380081176758,-0.7239627242088318,-2.0285420417785645,-2.1053173542022705,1.6093512773513794,-5.023283958435059,2.2290310859680176,-5.820879936218263,1.239756464958191,-3.7463414669036874,0.7484455108642578,1.4277563095092771,2.358644723892212,-1.4645410776138306,fake
71.82,5.2,-0.34,0.255,0.745,0.0,8.47,23.4,-0.9907,0.132,0.81,0.057999999999999996,0,143,504,8,0.2837301587301587,0.0,-2.102170705795288,0.010935171507298945,-0.596538782119751,-0.3069171905517578,2.0803241729736333,-0.499829113483429,-1.0415310859680176,0.8545442819595337,3.311366319656372,-1.2347477674484253,-2.43225622177124,0.15723760426044464,-0.213001549243927,-1.0936319828033447,-1.1545859575271606,3.2105398178100586,-4.9941911697387695,-0.2376861870288849,1.067513942718506,4.240293025970459,fake
83.32,2.9,0.0,0.0,1.0,0.0,21.94,22.3,0.7884,0.044000000000000004,0.898,0.057999999999999996,0,171,1179,5,0.1450381679389313,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,fake
76.22,5.6,0.5423,0.0,0.69,0.31,60.14,9.7,0.8442,0.0,0.867,0.133,1,8,78,12,0.10256410256410256,0.08333333333333333,-0.18924307823181152,3.206993579864502,-1.5402536392211914,-1.059398889541626,0.8203599452972412,-3.201557159423828,0.08076457679271698,-2.6896867752075195,-4.342339992523193,3.597425937652588,-3.0952072143554688,-1.2431367635726929,0.05735726654529572,-0.5668041110038757,1.339315414428711,3.856517791748047,1.657958745956421,4.259631633758545,-2.127960681915283,-2.259359121322632,fake
82.65,5.2,-0.29600000000000004,0.21100000000000002,0.789,0.0,62.17,8.9,-0.1027,0.045,0.955,0.0,2,7,36,14,0.19444444444444445,0.14285714285714285,2.4690499305725098,2.8304243087768555,-0.8289771080017091,0.5554947257041931,-0.396151214838028,-3.39276123046875,4.4381866455078125,1.1414045095443726,2.171108722686768,0.7351307272911072,-1.3068147897720337,0.4107935428619385,1.0386394262313845,-0.15673381090164185,2.714619874954224,-0.1000208929181099,-1.3782625198364258,-0.0063836341723799706,-1.1724374294281006,-0.33373260498046875,fake
87.72,3.3,0.2342,0.203,0.45,0.34700000000000003,67.42,11.1,0.4215,0.0,0.872,0.128,1,2,29,9,0.06896551724137931,0.1111111111111111,-1.7953553199768066,3.190423488616944,1.758181095123291,-3.6373412609100337,-2.337695837020874,1.4001870155334473,1.0302913188934326,-3.7959024906158447,-0.6151726841926575,3.614530324935913,3.995930194854736,3.735284805297852,-1.6362483501434326,-2.734665870666504,3.434777975082397,2.116244077682495,-0.4899802803993225,1.9829041957855225,2.8920197486877437,1.1932721138000488,fake
62.34,6.8,0.0,0.0,1.0,0.0,37.88,16.2,0.9961,0.036000000000000004,0.826,0.138,1,88,569,9,0.1546572934973638,0.1111111111111111,1.0929847955703735,5.0588650703430185,-3.187013864517212,-1.099862813949585,-1.675974726676941,-3.3307709693908687,2.799360752105713,-2.688563823699951,2.3095462322235107,0.3845361173152924,1.3947709798812866,1.4592249393463137,3.2833287715911865,0.5181804299354553,3.851902723312378,0.33138129115104675,0.7682980895042419,-0.3826454281806946,-0.933430552482605,-0.17837072908878324,fake
76.22,5.6,-0.128,0.12,0.88,0.0,59.57,12.0,0.8072,0.032,0.9259999999999999,0.040999999999999995,1,69,484,12,0.14256198347107438,0.08333333333333333,-0.9059928059577942,-0.2667195796966553,-1.869326114654541,-1.3980857133865356,-0.7836892604827881,-1.8978575468063357,-0.21826903522014615,-0.7203141450881958,-1.7697135210037231,-1.0904766321182249,2.8981304168701167,0.3838014602661133,2.6852197647094727,1.6865837574005127,5.880551338195801,-0.7190836071968079,-2.1305410861968994,-0.3041969239711761,1.3989851474761963,0.08076420426368712,fake
53.88,8.0,0.0,0.0,1.0,0.0,36.63,20.8,0.9448,0.037000000000000005,0.841,0.122,2,73,205,9,0.3560975609756097,0.2222222222222222,0.16686171293258667,-0.0775744840502739,0.31235557794570923,-0.4407624900341034,-0.9806869626045228,-1.2071583271026611,0.14636486768722534,-0.4045426547527313,0.3260817527770996,0.6346494555473328,-0.14528599381446838,-0.27338457107543945,0.4067366719245911,-0.7575852870941162,1.8001002073287964,0.15015776455402374,0.27796489000320435,0.97371906042099,0.8304651379585266,0.7320803999900818,fake
